Date,Time (UTC),Active Power L1 (W),
6/8/2022,02:21:19:480,153.564682,
6/8/2022,02:21:19:530,152.0584564,
6/8/2022,02:21:19:580,151.5995026,
6/8/2022,02:21:19:630,150.2139282,
6/8/2022,02:21:19:680,150.1392975,
6/8/2022,02:21:19:730,149.4042358,
6/8/2022,02:21:19:780,148.9465179,
6/8/2022,02:21:19:830,148.5696564,
6/8/2022,02:21:19:880,148.2748718,
6/8/2022,02:21:19:930,148.1082153,
6/8/2022,02:21:19:980,148.1741333,
6/8/2022,02:21:20:030,148.1343231,
6/8/2022,02:21:20:080,147.6368103,
6/8/2022,02:21:20:130,147.8594513,
6/8/2022,02:21:20:180,147.565918,
6/8/2022,02:21:20:230,147.6977539,
6/8/2022,02:21:20:280,147.9825897,
6/8/2022,02:21:20:330,147.7873077,
6/8/2022,02:21:20:380,147.7674103,
6/8/2022,02:21:20:430,147.7027435,
6/8/2022,02:21:20:480,147.7077179,
6/8/2022,02:21:20:530,147.7736359,
6/8/2022,02:21:20:580,147.8843231,
6/8/2022,02:21:20:630,147.5684052,
6/8/2022,02:21:20:680,147.7189026,
6/8/2022,02:21:20:730,147.8221436,
6/8/2022,02:21:20:780,147.7102051,
6/8/2022,02:21:20:830,147.8818359,
6/8/2022,02:22:20:830,157.8768616,
6/8/2022,02:23:20:830,149.5708923,
6/8/2022,02:24:20:830,147.9278564,
6/8/2022,02:25:20:830,147.1529846,
6/8/2022,02:26:20:830,147.026123,
6/8/2022,02:27:20:830,146.064682,
6/8/2022,02:28:20:830,146.9651794,
6/8/2022,02:29:20:830,146.9850769,
6/8/2022,02:30:20:830,147.7587128,
6/8/2022,02:31:20:830,148.7027435,
6/8/2022,02:32:20:830,146.5112,
6/8/2022,02:33:20:830,144.3358154,
6/8/2022,02:34:20:830,143.8097076,
6/8/2022,02:35:20:830,143.9241333,
6/8/2022,02:36:20:830,144.6865692,
6/8/2022,02:37:20:830,143.2301025,
6/8/2022,02:38:20:830,139.9825897,
6/8/2022,02:39:20:830,138.2574615,
6/8/2022,02:40:20:830,137.3121948,
6/8/2022,02:41:20:830,136.1380615,
6/8/2022,02:42:20:830,134.6057281,
6/8/2022,02:43:20:830,134.4092102,
6/8/2022,02:44:20:830,133.9539795,
6/8/2022,02:45:20:830,134.2039795,
6/8/2022,02:46:20:830,133.1181641,
6/8/2022,02:47:20:830,132.7711487,
6/8/2022,02:48:20:830,133.1343231,
6/8/2022,02:49:20:830,132.3507538,
6/8/2022,02:50:20:830,131.9415436,
6/8/2022,02:51:20:830,131.6815948,
6/8/2022,02:52:20:830,131.3495026,
6/8/2022,02:53:20:830,130.723877,
6/8/2022,02:54:20:830,130.9788513,
6/8/2022,02:55:20:830,130.75,
6/8/2022,02:56:20:830,130.5783539,
6/8/2022,02:57:20:830,130.5460205,
6/8/2022,02:58:20:830,130.1318359,
6/8/2022,02:59:20:830,129.6343231,
6/8/2022,03:00:20:830,129.6107025,
6/8/2022,03:01:20:830,129.2176666,
6/8/2022,03:02:20:830,128.8793488,
6/8/2022,03:03:20:830,128.4402924,
6/8/2022,03:04:20:830,128.5186615,
6/8/2022,03:05:20:830,128.6990051,
6/8/2022,03:06:20:830,127.9378128,
6/8/2022,03:07:20:830,128.0211487,
6/8/2022,03:08:20:830,127.8980103,
6/8/2022,03:09:20:830,126.8681564,
6/8/2022,03:10:20:830,127.0721359,
6/8/2022,03:11:20:830,126.6529846,
6/8/2022,03:12:20:830,126.4825897,
6/8/2022,03:13:20:830,126.3320923,
6/8/2022,03:14:20:830,126.3694,
6/8/2022,03:15:20:830,126.0136795,
6/8/2022,03:16:20:830,125.842041,
6/8/2022,03:17:20:830,125.4838333,
6/8/2022,03:18:20:830,125.2910461,
6/8/2022,03:19:20:830,125.1480103,
6/8/2022,03:20:20:830,125.3731308,
6/8/2022,03:21:20:830,125.6256256,
6/8/2022,03:22:20:830,125.2052231,
6/8/2022,03:23:20:830,125.0907974,
6/8/2022,03:24:20:830,125.0273666,
6/8/2022,03:25:20:830,124.7798538,
6/8/2022,03:25:44:451,24.61567116,
6/8/2022,03:25:44:501,16.64801025,
6/8/2022,03:25:44:551,15.22014904,
6/8/2022,03:25:44:601,14.94900513,
6/8/2022,03:25:44:651,14.74751282,
6/8/2022,03:25:44:701,14.93283558,
6/8/2022,03:25:44:751,14.95398045,
6/8/2022,03:25:44:801,15.12810898,
6/8/2022,03:25:44:851,15.27114391,
6/8/2022,03:25:44:901,15.14925385,
6/8/2022,03:25:44:951,14.98009968,
6/8/2022,03:25:45:001,14.8594532,
6/8/2022,03:25:45:051,14.82711411,
6/8/2022,03:25:45:101,15.16666698,
6/8/2022,03:25:45:151,15.1330843,
6/8/2022,03:25:45:201,14.82587051,
6/8/2022,03:25:45:251,14.77487564,
6/8/2022,03:25:45:301,14.69651699,
6/8/2022,03:25:45:351,14.65547276,
6/8/2022,03:25:45:401,14.77238846,
6/8/2022,03:25:45:451,14.80099487,
6/8/2022,03:25:45:501,14.735075,
6/8/2022,03:25:45:551,14.86567211,
6/8/2022,03:25:45:601,14.92537308,
6/8/2022,03:25:45:652,15.06592083,
6/8/2022,03:25:45:701,15.10074615,
6/8/2022,03:25:45:752,15.08955193,
6/8/2022,03:25:45:801,14.72761154,
6/8/2022,03:25:45:851,15.01990032,
6/8/2022,03:25:45:901,15.0547266,
6/8/2022,03:25:45:951,15.04104519,
6/8/2022,03:25:46:001,15.13557243,
6/8/2022,03:25:46:051,14.6791048,
6/8/2022,03:25:46:101,14.70646763,
6/8/2022,03:25:46:151,14.36442757,
6/8/2022,03:25:46:201,14.60323429,
6/8/2022,03:25:46:251,14.62935352,
6/8/2022,03:25:46:301,14.72885609,
6/8/2022,03:25:46:351,15.1330843,
6/8/2022,03:25:46:401,15.02114391,
6/8/2022,03:25:46:451,14.84452724,
6/8/2022,03:25:46:501,14.81840801,
6/8/2022,03:25:46:551,14.91542244,
6/8/2022,03:25:46:601,14.98880577,
6/8/2022,03:25:46:651,15.12313461,
6/8/2022,03:25:46:701,14.91791058,
6/8/2022,03:25:46:751,14.81343269,
6/8/2022,03:25:46:801,14.72388077,
6/8/2022,03:25:46:851,14.55721378,
6/8/2022,03:25:46:901,14.84825897,
6/8/2022,03:25:46:951,14.77860737,
6/8/2022,03:25:47:001,14.95149231,
6/8/2022,03:25:47:051,14.85323429,
6/8/2022,03:25:47:101,14.77487564,
6/8/2022,03:25:47:151,14.82711411,
6/8/2022,03:25:47:201,14.92039776,
6/8/2022,03:25:47:251,15.04477596,
6/8/2022,03:25:47:301,14.85447788,
6/8/2022,03:25:47:351,14.95522404,
6/8/2022,03:25:47:401,15.13681602,
6/8/2022,03:25:47:451,15.06716442,
6/8/2022,03:26:47:451,14.96766186,
6/8/2022,03:27:47:451,15.02860737,
6/8/2022,03:28:47:451,14.88059711,
6/8/2022,03:29:47:451,14.83582115,
6/8/2022,03:30:47:451,14.58706474,
6/8/2022,03:31:47:451,14.55721378,
6/8/2022,03:32:47:451,14.59950256,
6/8/2022,03:33:47:452,14.80845737,
6/8/2022,03:34:47:451,14.70522404,
6/8/2022,03:35:47:451,14.82835865,
6/8/2022,03:36:47:451,14.84701538,
6/8/2022,03:37:47:451,14.78482628,
6/8/2022,03:38:47:452,14.59328365,
6/8/2022,03:39:47:451,14.9291048,
6/8/2022,03:40:47:451,14.87189102,
6/8/2022,03:41:47:451,14.60696507,
6/8/2022,03:42:47:451,15.07462692,
6/8/2022,03:43:47:451,14.85074615,
6/8/2022,03:44:47:451,14.77611923,
6/8/2022,03:45:47:451,14.71019936,
6/8/2022,03:46:47:451,14.8905468,
6/8/2022,03:47:47:451,14.9527359,
6/8/2022,03:48:47:451,14.90049744,
6/8/2022,03:49:47:451,14.84701538,
6/8/2022,03:50:47:451,14.61442757,
6/8/2022,03:51:47:451,14.74751282,
6/8/2022,03:52:47:451,14.54850769,
6/8/2022,03:53:47:451,14.77114391,
6/8/2022,03:54:47:451,14.69900513,
6/8/2022,03:55:47:451,14.44900513,
6/8/2022,03:56:47:451,14.47139263,
6/8/2022,03:57:47:451,14.27363205,
6/8/2022,04:01:04:295,153.0609436,
6/8/2022,04:01:04:345,152.8992462,
6/8/2022,04:01:04:395,152.5186615,
6/8/2022,04:01:04:445,152.6144257,
6/8/2022,04:01:04:495,152.5049744,
6/8/2022,04:01:04:545,152.4291077,
6/8/2022,04:01:04:595,152.0012512,
6/8/2022,04:01:04:645,152.2686615,
6/8/2022,04:01:04:695,151.8806,
6/8/2022,04:01:04:745,151.8669128,
6/8/2022,04:01:04:795,151.7338257,
6/8/2022,04:01:04:845,152.0435333,
6/8/2022,04:01:04:895,151.972641,
6/8/2022,04:01:04:945,151.9514923,
6/8/2022,04:01:04:995,151.9042358,
6/8/2022,04:01:05:045,152.1517487,
6/8/2022,04:01:05:095,152.1865692,
6/8/2022,04:01:05:145,152.315918,
6/8/2022,04:01:05:195,152.1355743,
6/8/2022,04:02:05:195,161.6442719,
6/8/2022,04:03:05:195,155.1194,
6/8/2022,04:04:05:195,154.223877,
6/8/2022,04:05:05:195,153.8669128,
6/8/2022,04:06:05:195,154.0684052,
6/8/2022,04:07:05:195,154.6691589,
6/8/2022,04:08:05:195,153.8407898,
6/8/2022,04:09:05:195,149.1604462,
6/8/2022,04:10:05:195,149.7599487,
6/8/2022,04:11:05:195,149.9651794,
6/8/2022,04:12:05:195,148.092041,
6/8/2022,04:13:05:195,147.527359,
6/8/2022,04:14:05:195,146.7960205,
6/8/2022,04:15:05:195,146.7910461,
6/8/2022,04:16:05:195,145.223877,
6/8/2022,04:17:05:195,144.1430359,
6/8/2022,04:18:05:195,143.1119385,
6/8/2022,04:19:05:195,141.3669128,
6/8/2022,04:20:05:195,139.5,
6/8/2022,04:21:05:195,137.2649231,
6/8/2022,04:22:05:195,136.4365692,
6/8/2022,04:23:05:195,135.9577179,
6/8/2022,04:24:05:195,135.2698975,
6/8/2022,04:25:05:195,134.5509949,
6/8/2022,04:26:05:195,133.7475128,
6/8/2022,04:27:05:195,133.5522461,
6/8/2022,04:28:05:195,133.2039795,
6/8/2022,04:29:05:195,132.8681641,
6/8/2022,04:30:05:195,132.603241,
6/8/2022,04:31:05:195,132.1343231,
6/8/2022,04:32:05:196,131.2935333,
6/8/2022,04:33:05:195,131.2810974,
6/8/2022,04:34:05:195,130.9365692,
6/8/2022,04:35:05:195,131.0746307,
6/8/2022,04:36:05:195,130.185318,
6/8/2022,04:37:05:195,129.7835846,
6/8/2022,04:38:05:195,129.7139282,
6/8/2022,04:39:05:195,129.3880615,
6/8/2022,04:40:05:195,129.2935333,
6/8/2022,04:41:05:195,129.2325897,
6/8/2022,04:42:05:195,128.8880615,
6/8/2022,04:43:05:195,128.3208923,
6/8/2022,04:44:05:195,128.2164154,
6/8/2022,04:45:05:195,127.467659,
6/8/2022,04:46:05:195,127.0236282,
6/8/2022,04:47:05:195,127.1467667,
6/8/2022,04:48:05:195,126.7786102,
6/8/2022,04:49:05:195,126.4104462,
6/8/2022,04:50:05:195,126.2201462,
6/8/2022,04:51:05:195,125.8992538,
6/8/2022,04:52:05:195,125.7089539,
6/8/2022,04:53:05:195,125.243782,
6/8/2022,04:54:05:195,125.0572128,
6/8/2022,04:55:05:195,125.0111923,
6/8/2022,04:56:05:195,125.3457718,
6/8/2022,04:57:05:195,125.026123,
6/8/2022,04:58:05:195,124.6343307,
6/8/2022,04:58:55:425,24.42039871,
6/8/2022,04:58:55:475,16.11691475,
6/8/2022,04:58:55:525,14.67039776,
6/8/2022,04:58:55:575,14.5621891,
6/8/2022,04:58:55:625,14.31094551,
6/8/2022,04:58:55:675,14.55348301,
6/8/2022,04:58:55:725,14.6878109,
6/8/2022,04:58:55:775,14.77487564,
6/8/2022,04:58:55:825,14.68532372,
6/8/2022,04:58:55:875,14.61442757,
6/8/2022,04:58:55:925,14.4527359,
6/8/2022,04:58:55:975,14.63681602,
6/8/2022,04:58:56:025,14.75373173,
6/8/2022,04:58:56:075,14.48880577,
6/8/2022,04:58:56:125,14.51990032,
6/8/2022,04:58:56:175,14.41293526,
6/8/2022,04:58:56:225,14.4452734,
6/8/2022,04:58:56:275,14.7027359,
6/8/2022,04:58:56:325,14.6405468,
6/8/2022,04:58:56:375,14.5621891,
6/8/2022,04:58:56:425,14.56592083,
6/8/2022,04:58:56:475,14.56716442,
6/8/2022,04:58:56:525,14.6803484,
6/8/2022,04:58:56:575,14.83084583,
6/8/2022,04:58:56:625,14.72512436,
6/8/2022,04:58:56:675,14.56840801,
6/8/2022,04:58:56:725,14.61194038,
6/8/2022,04:58:56:775,14.53482628,
6/8/2022,04:58:56:825,14.63184071,
6/8/2022,04:58:56:875,14.57338333,
6/8/2022,04:58:56:925,14.18532372,
6/8/2022,04:58:56:975,14.31094551,
6/8/2022,04:58:57:025,14.34079647,
6/8/2022,04:58:57:075,14.47388077,
6/8/2022,04:58:57:125,14.5621891,
6/8/2022,04:58:57:175,14.53482628,
6/8/2022,04:58:57:225,14.39179134,
6/8/2022,04:58:57:275,14.53606987,
6/8/2022,04:58:57:325,14.70646763,
6/8/2022,04:58:57:375,14.73258686,
6/8/2022,04:58:57:425,14.93905449,
6/8/2022,04:58:57:475,14.68656731,
6/8/2022,04:58:57:525,14.74875641,
6/8/2022,04:58:57:575,14.54104519,
6/8/2022,04:58:57:625,14.49502468,
6/8/2022,04:58:57:675,14.65920353,
6/8/2022,04:58:57:725,14.48756218,
6/8/2022,04:58:57:775,14.51741314,
6/8/2022,04:58:57:825,14.28606987,
6/8/2022,04:58:57:875,14.32835865,
6/8/2022,04:58:57:925,14.3208952,
6/8/2022,04:58:57:975,14.42288589,
6/8/2022,04:58:58:025,14.59452724,
6/8/2022,04:58:58:075,14.73880577,
6/8/2022,04:58:58:125,14.60696507,
6/8/2022,04:58:58:175,14.53358173,
6/8/2022,04:58:58:225,14.66915417,
6/8/2022,04:58:58:275,14.61567211,
6/8/2022,04:58:58:325,14.62935352,
6/8/2022,04:58:58:375,14.59328365,
6/8/2022,04:58:58:425,14.31343269,
6/8/2022,04:59:58:425,15.14552212,
6/8/2022,05:00:55:923,14.99626827,
6/8/2022,05:01:55:923,14.86442757,
6/8/2022,05:02:55:923,15.02487564,
6/8/2022,05:03:55:923,15.3047266,
6/8/2022,05:04:55:923,15.12935352,
6/8/2022,05:05:55:923,15.12189102,
6/8/2022,05:06:55:923,15.07835865,
6/8/2022,05:07:55:923,15.12810898,
6/8/2022,05:08:55:923,14.83457756,
6/8/2022,05:09:55:923,14.80348301,
6/8/2022,05:10:55:923,14.84204006,
6/8/2022,05:11:55:923,15.02487564,
6/8/2022,05:12:55:923,15.03233814,
6/8/2022,05:13:55:923,14.93532372,
6/8/2022,05:14:55:923,14.77860737,
6/8/2022,05:15:55:923,15.08955193,
6/8/2022,05:16:55:923,15.03482628,
6/8/2022,05:17:55:923,14.77611923,
6/8/2022,05:18:55:923,14.73880577,
6/8/2022,05:19:55:923,14.91044807,
6/8/2022,05:20:55:923,14.60820866,
6/8/2022,05:21:55:923,14.69154263,
6/8/2022,05:22:55:923,14.8830843,
6/8/2022,05:23:55:923,14.78482628,
6/8/2022,05:24:55:923,14.6405468,
6/8/2022,05:25:55:923,14.85572147,
6/8/2022,05:26:55:923,14.73880577,
6/8/2022,05:27:55:923,14.76741314,
6/8/2022,05:28:55:923,14.85820866,
6/8/2022,05:29:55:923,14.91293526,
6/8/2022,05:30:55:923,14.87313461,
6/8/2022,05:31:55:923,14.9303484,
6/8/2022,05:32:55:923,15.16791058,
6/8/2022,05:33:41:682,178.2400513,
6/8/2022,05:33:41:732,1003.328369,
6/8/2022,05:33:41:782,1395.472656,
6/8/2022,05:33:41:832,1450.51123,
6/8/2022,05:33:41:882,1349.608154,
6/8/2022,05:33:41:932,1080.51123,
6/8/2022,05:33:41:982,891.9489746,
6/8/2022,05:33:42:032,843.3295898,
6/8/2022,05:33:42:082,836.6082153,
6/8/2022,05:33:42:132,836.8967896,
6/8/2022,05:33:42:182,839.0571899,
6/8/2022,05:33:42:232,839.6828613,
6/8/2022,05:33:42:282,839.3557129,
6/8/2022,05:33:42:332,836.4017334,
6/8/2022,05:33:42:382,831.3693848,
6/8/2022,05:33:42:432,823.0298462,
6/8/2022,05:33:42:482,813.899231,
6/8/2022,05:33:42:532,799.4539795,
6/8/2022,05:33:42:582,779.9514771,
6/8/2022,05:33:42:632,748.1766357,
6/8/2022,05:33:42:682,700.8892822,
6/8/2022,05:33:42:732,623.1156616,
6/8/2022,05:33:42:782,492.2798462,
6/8/2022,05:33:42:832,345.5945129,
6/8/2022,05:33:42:882,256.2375488,
6/8/2022,05:33:42:932,214.4863129,
6/8/2022,05:33:42:982,194.3221436,
6/8/2022,05:33:43:032,183.0845795,
6/8/2022,05:33:43:082,175.5335846,
6/8/2022,05:33:43:132,170.5671692,
6/8/2022,05:33:43:182,166.6940308,
6/8/2022,05:33:43:232,164.342041,
6/8/2022,05:33:43:282,161.1791077,
6/8/2022,05:33:43:332,159.9266205,
6/8/2022,05:33:43:382,157.9191589,
6/8/2022,05:33:43:433,157.2400513,
6/8/2022,05:33:43:482,155.8681641,
6/8/2022,05:33:43:532,155.0373077,
6/8/2022,05:33:43:582,154.0820923,
6/8/2022,05:33:43:633,153.815918,
6/8/2022,05:33:43:682,153.4937744,
6/8/2022,05:33:43:732,153.4104462,
6/8/2022,05:33:43:782,152.9527435,
6/8/2022,05:33:43:832,152.6890564,
6/8/2022,05:33:43:882,152.4241333,
6/8/2022,05:33:43:932,152.4054718,
6/8/2022,05:33:43:982,152.353241,
6/8/2022,05:33:44:032,152.0198975,
6/8/2022,05:33:44:082,152.0783539,
6/8/2022,05:33:44:132,152.1057281,
6/8/2022,05:33:44:182,152.0609436,
6/8/2022,05:33:44:232,151.9763641,
6/8/2022,05:33:44:282,151.75,
6/8/2022,05:33:44:332,151.3407898,
6/8/2022,05:33:44:382,151.6703949,
6/8/2022,05:33:44:432,151.8296051,
6/8/2022,05:33:44:482,151.8855743,
6/8/2022,05:33:44:532,151.6019897,
6/8/2022,05:33:44:582,151.4166718,
6/8/2022,05:33:44:632,151.2176666,
6/8/2022,05:33:44:682,151.4875641,
6/8/2022,05:34:44:682,161.9179077,
6/8/2022,05:35:44:682,151.0609436,
6/8/2022,05:36:44:682,151.2524872,
6/8/2022,05:37:44:682,151.3892975,
6/8/2022,05:38:44:682,152.0037384,
6/8/2022,05:39:44:682,153.0310974,
6/8/2022,05:40:44:682,152.5062256,
6/8/2022,05:41:44:682,150.6890564,
6/8/2022,05:42:44:682,149.4092102,
6/8/2022,05:43:44:683,149.1293488,
6/8/2022,05:44:44:682,147.9266205,
6/8/2022,05:45:44:682,147.8395538,
6/8/2022,05:46:44:682,146.3781128,
6/8/2022,05:47:44:682,146.1405487,
6/8/2022,05:48:44:682,145.7935333,
6/8/2022,05:49:44:682,144.3308411,
6/8/2022,05:50:44:682,143.1107025,
6/8/2022,05:51:44:682,141.7126923,
6/8/2022,05:52:44:682,139.9291077,
6/8/2022,05:53:44:682,137.8718872,
6/8/2022,05:54:44:682,136.9664154,
6/8/2022,05:55:44:682,135.3594513,
6/8/2022,05:56:44:682,135.2213898,
6/8/2022,05:57:44:682,134.0995026,
6/8/2022,05:58:44:682,133.0410461,
6/8/2022,05:59:44:682,131.9402924,
6/8/2022,06:00:44:682,132.2313385,
6/8/2022,06:01:44:682,131.8731384,
6/8/2022,06:02:44:682,131.2375641,
6/8/2022,06:03:44:682,131.2164154,
6/8/2022,06:04:44:682,130.961441,
6/8/2022,06:05:44:682,130.8271179,
6/8/2022,06:06:44:682,130.3594513,
6/8/2022,06:07:44:682,130.6405487,
6/8/2022,06:08:44:682,129.6368103,
6/8/2022,06:09:44:682,129.3855743,
6/8/2022,06:10:44:682,128.7711487,
6/8/2022,06:11:44:682,127.8806,
6/8/2022,06:12:44:682,128.1156769,
6/8/2022,06:13:44:682,127.5161667,
6/8/2022,06:14:44:682,127.1666641,
6/8/2022,06:15:44:682,127.5497513,
6/8/2022,06:16:44:682,127.1766205,
6/8/2022,06:17:44:682,126.243782,
6/8/2022,06:18:44:682,126.7276154,
6/8/2022,06:19:44:682,126.3519897,
6/8/2022,06:20:44:682,126.2226334,
6/8/2022,06:21:44:682,126.0223846,
6/8/2022,06:22:44:682,125.7537308,
6/8/2022,06:23:44:682,125.4514923,
6/8/2022,06:24:44:682,125.3383102,
6/8/2022,06:25:44:682,125.2611923,
6/8/2022,06:26:44:682,125.5360718,
6/8/2022,06:27:44:682,125.1281128,
6/8/2022,06:28:44:682,125.0597,
6/8/2022,06:29:44:682,124.3656693,
6/8/2022,06:30:44:682,124.532341,
6/8/2022,06:31:44:682,124.006218,
6/8/2022,06:32:23:252,21.54228783,
6/8/2022,06:32:23:302,15.13930321,
6/8/2022,06:32:23:352,14.12935352,
6/8/2022,06:32:23:402,13.96766186,
6/8/2022,06:32:23:453,14.30721378,
6/8/2022,06:32:23:503,14.05721378,
6/8/2022,06:32:23:553,14.06716442,
6/8/2022,06:32:23:603,14.07587051,
6/8/2022,06:32:23:653,14.24004936,
6/8/2022,06:32:23:703,14.19900513,
6/8/2022,06:32:23:753,13.94900513,
6/8/2022,06:32:23:804,14.34701538,
6/8/2022,06:32:23:853,14.42537308,
6/8/2022,06:32:23:903,14.53731346,
6/8/2022,06:32:23:953,14.44029808,
6/8/2022,06:32:24:003,14.24502468,
6/8/2022,06:32:24:053,14.10074615,
6/8/2022,06:32:24:103,14.12686539,
6/8/2022,06:32:24:153,14.17039776,
6/8/2022,06:32:24:203,13.90422916,
6/8/2022,06:32:24:253,13.96144295,
6/8/2022,06:32:24:303,13.95522404,
6/8/2022,06:32:24:353,14.10447788,
6/8/2022,06:32:24:403,14.30721378,
6/8/2022,06:32:24:453,14.24004936,
6/8/2022,06:32:24:503,13.94900513,
6/8/2022,06:32:24:553,14.04975128,
6/8/2022,06:32:24:603,14.40049744,
6/8/2022,06:32:24:653,14.32338333,
6/8/2022,06:32:24:703,14.2425375,
6/8/2022,06:32:24:753,14.08208942,
6/8/2022,06:32:24:803,13.89801025,
6/8/2022,06:32:24:853,14.03731346,
6/8/2022,06:32:24:903,14.12189102,
6/8/2022,06:32:24:953,14.18532372,
6/8/2022,06:32:25:003,14.06343269,
6/8/2022,06:32:25:053,13.72014904,
6/8/2022,06:32:25:103,13.73880577,
6/8/2022,06:32:25:153,14.03606987,
6/8/2022,06:32:25:203,14.03980064,
6/8/2022,06:32:25:253,13.8196516,
6/8/2022,06:32:25:303,13.95024872,
6/8/2022,06:32:25:353,13.8830843,
6/8/2022,06:32:25:403,14.13681602,
6/8/2022,06:32:25:454,14.34328365,
6/8/2022,06:32:25:504,14.39427853,
6/8/2022,06:32:25:554,14.39179134,
6/8/2022,06:32:25:604,14.12189102,
6/8/2022,06:32:25:654,14.21890545,
6/8/2022,06:32:25:704,14.25621891,
6/8/2022,06:32:25:754,14.24502468,
6/8/2022,06:32:25:804,14.32213974,
6/8/2022,06:32:25:854,14.19402981,
6/8/2022,06:32:25:904,13.90174103,
6/8/2022,06:32:25:954,13.9291048,
6/8/2022,06:32:26:004,14.05348301,
6/8/2022,06:32:26:054,14.06840801,
6/8/2022,06:32:26:104,14.34328365,
6/8/2022,06:32:26:154,14.04477596,
6/8/2022,06:32:26:204,14.00870609,
6/8/2022,06:32:26:254,14.15671635,
6/8/2022,06:33:26:254,14.17039776,
6/8/2022,06:34:26:254,13.92164135,
6/8/2022,06:35:26:254,14.19402981,
6/8/2022,06:36:26:254,14.24004936,
6/8/2022,06:37:26:254,14.23134327,
6/8/2022,06:38:26:254,13.96019936,
6/8/2022,06:39:26:254,14.44776154,
6/8/2022,06:40:26:255,13.39925385,
6/8/2022,06:41:26:254,13.88432789,
6/8/2022,06:42:26:254,14.31094551,
6/8/2022,06:43:26:254,14.4303484,
6/8/2022,06:44:26:254,14.60447788,
6/8/2022,06:45:26:254,14.35572147,
6/8/2022,06:46:26:254,14.07587051,
6/8/2022,06:47:26:254,14.19029808,
6/8/2022,06:48:26:254,14.37810898,
6/8/2022,06:49:26:254,13.95398045,
6/8/2022,06:50:26:254,13.93656731,
6/8/2022,06:51:26:254,14.1878109,
6/8/2022,06:52:26:254,14.23134327,
6/8/2022,06:53:26:254,14.1803484,
6/8/2022,06:54:26:254,14.16169167,
6/8/2022,06:55:26:254,14.19154263,
6/8/2022,06:56:26:254,14.14427853,
6/8/2022,06:57:26:254,14.08208942,
6/8/2022,06:58:26:254,14.2027359,
6/8/2022,06:59:26:254,14.05970192,
6/8/2022,07:00:26:254,14.18532372,
6/8/2022,07:01:26:254,13.96890545,
6/8/2022,07:02:26:254,14.264925,
6/8/2022,07:03:26:254,13.90795994,
6/8/2022,07:04:26:254,13.90422916,
6/8/2022,07:05:26:254,14.09825897,
6/8/2022,07:06:26:254,13.88681602,
6/8/2022,07:07:26:254,13.95024872,
6/8/2022,07:07:31:110,127.8296051,
6/8/2022,07:07:31:160,918.9229126,
6/8/2022,07:07:31:210,1336.052246,
6/8/2022,07:07:31:260,1403.471436,
6/8/2022,07:07:31:310,1305.067139,
6/8/2022,07:07:31:360,1046.003784,
6/8/2022,07:07:31:410,866.6181641,
6/8/2022,07:07:31:460,819.9054565,
6/8/2022,07:07:31:510,813.3370361,
6/8/2022,07:07:31:560,814.9154053,
6/8/2022,07:07:31:610,816.9614258,
6/8/2022,07:07:31:660,817.8408203,
6/8/2022,07:07:31:710,818.0186768,
6/8/2022,07:07:31:760,815.4676514,
6/8/2022,07:07:31:810,811.7860718,
6/8/2022,07:07:31:860,806.0286255,
6/8/2022,07:07:31:910,798.5783691,
6/8/2022,07:07:31:960,787.6567383,
6/8/2022,07:07:32:010,771.8607178,
6/8/2022,07:07:32:060,747.7574463,
6/8/2022,07:07:32:110,712.7002563,
6/8/2022,07:07:32:160,658.5808716,
6/8/2022,07:07:32:210,570.9900513,
6/8/2022,07:07:32:260,432.4291077,
6/8/2022,07:07:32:310,306.4204102,
6/8/2022,07:07:32:360,237.3445282,
6/8/2022,07:07:32:410,204.9689026,
6/8/2022,07:07:32:460,189.2014923,
6/8/2022,07:07:32:510,179.3383026,
6/8/2022,07:07:32:560,173.0149231,
6/8/2022,07:07:32:610,168.1343231,
6/8/2022,07:07:32:660,165.0783539,
6/8/2022,07:07:32:710,162.3445282,
6/8/2022,07:07:32:760,160.7649231,
6/8/2022,07:07:32:810,158.8271179,
6/8/2022,07:07:32:860,157.6417847,
6/8/2022,07:07:32:910,156.1542358,
6/8/2022,07:07:32:960,155.3482513,
6/8/2022,07:07:33:010,154.593277,
6/8/2022,07:07:33:060,154.2276154,
6/8/2022,07:07:33:110,153.7388,
6/8/2022,07:07:33:160,152.9888,
6/8/2022,07:07:33:210,152.9191589,
6/8/2022,07:07:33:260,152.3034821,
6/8/2022,07:07:33:310,152.1343231,
6/8/2022,07:07:33:360,152.1057281,
6/8/2022,07:07:33:410,151.9465179,
6/8/2022,07:07:33:460,152.0833282,
