Date,Time (UTC),Active Power L1 (W),Reactive Power L1 (Var),Active Power L3 (W)
6/3/2022,16:33:36:310,32.32961655,-62.3023262,-0.134333581
6/3/2022,16:34:09:605,255.7711487,139.3449097,0
6/3/2022,16:34:09:656,691.3701782,291.0192261,-0.089555725
6/3/2022,16:34:09:706,1038.622559,475.5625,-0.134333581
6/3/2022,16:34:09:756,1245.138062,464.3737183,-0.089555725
6/3/2022,16:34:09:806,1289.065063,471.4698792,-0.089555725
6/3/2022,16:34:09:856,1191.135986,354.3422241,0.179111451
6/3/2022,16:34:09:906,1076.638916,323.9397888,0
6/3/2022,16:34:09:956,994.7849731,309.1539917,-0.268667161
6/3/2022,16:34:10:006,943.5143433,286.2320862,-0.179111451
6/3/2022,16:34:10:056,915.3490601,273.2653198,-0.179111451
6/3/2022,16:34:10:106,899.6768188,264.1661377,-0.403000772
6/3/2022,16:34:10:156,891.258606,256.0870056,-0.268667161
6/3/2022,16:34:10:206,885.7061157,245.8039093,0
6/3/2022,16:34:10:256,881.5418091,238.9423065,-0.089555725
6/3/2022,16:34:10:306,877.5117798,238.7372589,0
6/3/2022,16:34:10:356,871.4667358,234.5760345,0
6/3/2022,16:34:10:406,863.1380615,235.8070526,-0.134333581
6/3/2022,16:34:10:456,848.8987427,226.8327484,-0.223889321
6/3/2022,16:34:10:507,828.1217651,214.8243713,-0.044777863
6/3/2022,16:34:10:557,796.6877441,197.4146271,0.044777863
6/3/2022,16:34:10:607,749.2232056,190.3001709,0.089555725
6/3/2022,16:34:10:657,669.0708008,205.5717621,0.044777863
6/3/2022,16:34:10:707,555.9619141,241.7824707,-0.179111451
6/3/2022,16:34:10:757,445.3606262,262.5657959,-0.447778642
6/3/2022,16:34:10:807,359.2975769,240.0487976,-0.447778642
6/3/2022,16:34:10:857,298.668335,233.7329407,-0.447778642
6/3/2022,16:34:10:907,258.502594,195.7504883,-0.582112193
6/3/2022,16:34:10:957,232.4866638,174.0531616,-0.403000772
6/3/2022,16:34:11:007,215.7397461,149.2631531,-0.313445032
6/3/2022,16:34:11:057,204.8139496,137.8602448,-0.179111451
6/3/2022,16:34:11:107,197.828598,130.060379,0.089555725
6/3/2022,16:34:11:157,192.768692,127.6461716,-0.134333581
6/3/2022,16:34:11:207,189.1864624,122.8641357,-0.223889321
6/3/2022,16:34:11:257,186.4102478,123.5061798,-0.089555725
6/3/2022,16:34:11:307,184.3952332,116.7434845,0.044777863
6/3/2022,16:34:11:357,183.0519104,113.1971207,0.044777863
6/3/2022,16:34:11:407,181.6190186,109.0746307,0.089555725
6/3/2022,16:34:11:457,180.4995575,108.4133453,0.044777863
6/3/2022,16:34:11:507,179.6040039,108.0378952,0.044777863
6/3/2022,16:34:11:557,179.1114502,106.3418961,0.044777863
6/3/2022,16:34:11:607,178.8427887,109.5053253,-0.044777863
6/3/2022,16:34:11:657,178.8427887,108.2288971,-0.223889321
6/3/2022,16:34:11:707,178.5293427,111.896492,-0.403000772
6/3/2022,16:34:11:757,178.3950043,112.1484528,-0.179111451
6/3/2022,16:34:11:807,177.9920044,114.0797195,-0.089555725
6/3/2022,16:34:11:857,177.8128967,113.9847946,-0.044777863
6/3/2022,16:34:11:907,177.6337891,114.7577667,-0.268667161
6/3/2022,16:34:11:957,177.7681122,113.7698975,-0.223889321
6/3/2022,16:34:12:007,177.9024506,115.5198135,-0.134333581
6/3/2022,16:34:12:057,177.9024506,110.4484634,-0.089555725
6/3/2022,16:34:12:107,177.857666,109.7719345,-0.134333581
6/3/2022,16:34:12:157,177.9024506,106.2030029,-0.134333581
6/3/2022,16:34:12:207,177.7233429,105.7100983,-0.089555725
6/3/2022,16:34:12:257,177.7681122,104.7026291,0.179111451
6/3/2022,16:34:12:307,177.4546661,106.8643799,0.223889321
6/3/2022,16:34:12:357,177.3651123,108.4547882,0.089555725
6/3/2022,16:34:12:407,177.0516663,112.2744827,0.134333581
6/3/2022,16:34:12:457,177.006897,110.0848465,0.089555725
6/3/2022,16:34:12:507,177.1860046,112.3702164,0.089555725
6/3/2022,16:34:12:557,177.54422,109.5395279,0.089555725
6/3/2022,16:34:12:607,177.857666,114.231102,0.134333581
6/3/2022,16:35:12:607,186.320694,115.1153259,-0.089555725
6/3/2022,16:36:12:607,175.977005,112.4009705,-0.313445032
6/3/2022,16:37:12:608,175.5292206,114.4909058,-0.089555725
6/3/2022,16:38:12:608,176.6486664,112.637085,-0.044777863
6/3/2022,16:39:12:610,177.3651123,113.1837311,0.044777863
6/3/2022,16:40:12:610,177.1412201,113.8125839,-0.044777863
6/3/2022,16:41:12:610,177.7681122,112.3382645,0
6/3/2022,16:42:12:611,177.54422,113.9970245,0.223889321
6/3/2022,16:43:12:611,173.603775,110.1416626,-0.268667161
6/3/2022,16:44:12:612,170.7379913,110.5230637,0.044777863
6/3/2022,16:45:12:611,169.3946533,113.5792999,-0.134333581
6/3/2022,16:46:12:611,171.0066528,109.9204788,-0.044777863
6/3/2022,16:47:12:611,169.4394379,115.5557632,-0.134333581
6/3/2022,16:48:12:613,171.6783295,112.3213959,-0.403000772
6/3/2022,16:49:12:613,169.6633148,113.7675629,-0.358222902
6/3/2022,16:50:12:613,165.5885315,110.3512421,0.268667161
6/3/2022,16:51:12:613,164.2451935,104.018631,-0.179111451
6/3/2022,16:52:12:613,162.6779785,109.2469025,-0.089555725
6/3/2022,16:53:12:613,160.5286407,106.2883377,-0.134333581
6/3/2022,16:54:12:613,159.722641,104.655632,-0.089555725
6/3/2022,16:55:12:614,159.3644104,108.7757263,-0.134333581
6/3/2022,16:56:12:615,158.379303,108.7844925,-0.134333581
6/3/2022,16:57:12:615,158.2001953,111.9729004,0.537334323
6/3/2022,16:58:12:616,157.8867493,109.0232086,-0.179111451
6/3/2022,16:59:12:618,157.349411,107.1755981,-0.044777863
6/3/2022,17:00:12:619,157.7971954,107.8106537,-0.313445032
6/3/2022,17:01:12:619,156.4986267,102.7620621,-0.044777863
6/3/2022,17:02:12:620,156.5881805,112.3653488,0.044777863
6/3/2022,17:03:12:620,155.7374115,111.2267532,0.089555725
6/3/2022,17:04:12:620,154.5731812,103.0914001,0.223889321
6/3/2022,17:05:12:620,154.7075195,104.798439,0
6/3/2022,17:06:12:620,153.8119659,108.9293137,-0.223889321
6/3/2022,17:07:12:622,153.9462891,104.6509857,0.179111451
6/3/2022,17:08:12:622,153.9910736,108.5915222,-0.089555725
6/3/2022,17:09:12:622,153.0059509,105.4489212,0.044777863
6/3/2022,17:10:12:622,153.319397,108.3029099,0.089555725
6/3/2022,17:11:12:622,152.4686279,105.0019302,-0.358222902
6/3/2022,17:12:12:622,151.6626282,101.1267014,-0.134333581
6/3/2022,17:13:12:622,151.7969513,106.8572617,0.179111451
6/3/2022,17:14:12:625,152.4238434,106.5978699,0.223889321
6/3/2022,17:15:12:625,150.9909515,107.7065964,-0.223889321
6/3/2022,17:16:12:627,151.3491821,108.052536,-0.179111451
6/3/2022,17:17:12:627,151.1700592,109.4118271,-0.268667161
6/3/2022,17:18:12:627,151.3939514,110.9842224,-0.313445032
6/3/2022,17:19:12:629,150.9013977,111.187088,0
6/3/2022,17:20:12:630,150.8118439,110.9919052,0
6/3/2022,17:20:42:215,47.01675415,-102.1672363,-0.089555725
6/3/2022,17:20:42:266,40.4344101,-90.62097931,0.089555725
6/3/2022,17:20:42:316,36.76262665,-79.49236298,0.268667161
6/3/2022,17:20:42:366,34.6580658,-73.0255127,0.134333581
6/3/2022,17:20:42:416,33.40428543,-68.33950806,0.089555725
6/3/2022,17:20:42:466,32.86695099,-65.43357086,-0.044777863
6/3/2022,17:20:42:516,32.50872803,-63.0117569,0
6/3/2022,17:20:42:566,32.10572815,-63.11328125,0.134333581
6/3/2022,17:20:42:616,31.7922821,-62.13600922,0.268667161
6/3/2022,17:20:42:666,31.7922821,-62.10210037,0.313445032
6/3/2022,17:20:42:716,31.92661667,-61.46375275,0.179111451
6/3/2022,17:20:42:766,32.06095123,-61.40396118,0.179111451
6/3/2022,17:20:42:816,32.15050507,-61.31604767,-0.044777863
6/3/2022,17:20:42:866,32.19528198,-61.73309326,-0.179111451
6/3/2022,17:20:42:916,32.50872803,-61.06269836,-0.223889321
6/3/2022,17:20:42:966,32.50872803,-62.09207916,-0.313445032
6/3/2022,17:20:43:016,32.59828568,-61.84324646,-0.358222902
6/3/2022,17:20:43:066,32.55350494,-62.81539154,-0.089555725
6/3/2022,17:20:43:116,32.32961655,-61.05698013,0.134333581
6/3/2022,17:20:43:166,32.32961655,-61.69053268,0.044777863
6/3/2022,17:20:43:216,32.15050507,-61.65033722,-0.179111451
6/3/2022,17:20:43:266,32.06095123,-61.72875595,-0.223889321
6/3/2022,17:20:43:316,31.97139359,-61.62236404,-0.179111451
6/3/2022,17:20:43:366,31.92661667,-61.8248291,-0.134333581
6/3/2022,17:20:43:416,31.97139359,-61.39681625,-0.044777863
6/3/2022,17:20:43:466,32.06095123,-60.6692276,-0.134333581
6/3/2022,17:20:43:516,32.15050507,-61.77918625,-0.134333581
6/3/2022,17:20:43:566,32.0161705,-61.21246719,0.134333581
6/3/2022,17:20:43:616,32.10572815,-60.58288193,0.179111451
6/3/2022,17:20:43:667,32.15050507,-60.95188904,0.223889321
6/3/2022,17:20:43:717,32.19528198,-62.02191925,0.089555725
6/3/2022,17:20:43:767,32.19528198,-62.06197357,0.044777863
6/3/2022,17:20:43:817,32.10572815,-61.15978241,0.134333581
6/3/2022,17:20:43:867,32.06095123,-59.92902756,0.268667161
6/3/2022,17:20:43:917,31.97139359,-61.20146561,0.223889321
6/3/2022,17:20:43:967,31.97139359,-61.23171997,-0.089555725
6/3/2022,17:20:44:017,32.0161705,-60.85707092,-0.223889321
6/3/2022,17:20:44:067,32.0161705,-62.1837883,0.044777863
6/3/2022,17:20:44:117,32.0161705,-61.89136124,0
6/3/2022,17:20:44:167,31.83706093,-60.99055099,-0.223889321
6/3/2022,17:20:44:217,31.74750519,-61.68491364,-0.179111451
6/3/2022,17:20:44:267,31.74750519,-61.81293106,-0.179111451
6/3/2022,17:20:44:317,31.7922821,-61.51943588,-0.179111451
6/3/2022,17:20:44:367,31.70272636,-61.3327713,0.044777863
6/3/2022,17:20:44:417,31.97139359,-60.68109131,0.089555725
6/3/2022,17:20:44:467,32.24006271,-60.26964951,0
6/3/2022,17:20:44:517,32.06095123,-60.47890854,-0.223889321
6/3/2022,17:20:44:567,32.0161705,-60.64505768,-0.358222902
6/3/2022,17:20:44:617,31.97139359,-60.13703537,-0.358222902
6/3/2022,17:20:44:667,32.24006271,-60.83823776,-0.447778642
6/3/2022,17:20:44:717,32.28483963,-62.0526123,-0.268667161
6/3/2022,17:20:44:767,32.32961655,-61.84313965,-0.089555725
6/3/2022,17:20:44:817,32.15050507,-62.09365463,0.089555725
6/3/2022,17:20:44:867,32.10572815,-61.85254669,0.223889321
6/3/2022,17:20:44:917,32.10572815,-60.01716232,0.358222902
6/3/2022,17:20:44:967,32.41917419,-61.06258774,0.447778642
6/3/2022,17:20:45:017,32.50872803,-60.97161484,0.313445032
6/3/2022,17:20:45:067,32.46395111,-60.66334915,0.179111451
6/3/2022,17:20:45:117,32.32961655,-61.09903717,0.179111451
6/3/2022,17:20:45:167,31.97139359,-61.07146072,0.044777863
6/3/2022,17:20:45:217,31.70272636,-61.11369324,0.179111451
6/3/2022,17:21:45:217,32.15050507,-60.90190125,-0.537334323
6/3/2022,17:22:45:217,32.10572815,-61.98396301,0.134333581
6/3/2022,17:23:45:218,32.41917419,-61.75958252,-0.223889321
6/3/2022,17:24:45:218,32.55350494,-61.17779541,0
6/3/2022,17:25:45:218,32.37439346,-61.26665115,0.044777863
6/3/2022,17:26:45:218,32.55350494,-61.46652222,-0.223889321
6/3/2022,17:27:45:219,31.3445034,-60.85601425,-0.268667161
6/3/2022,17:28:45:220,32.64306259,-62.49928665,-0.044777863
6/3/2022,17:29:45:221,32.19528198,-62.09878922,-0.179111451
6/3/2022,17:30:45:221,32.46395111,-62.18481445,0.223889321
6/3/2022,17:31:45:221,32.10572815,-62.05818558,-0.179111451
6/3/2022,17:32:45:221,32.32961655,-62.81805038,-0.313445032
6/3/2022,17:33:45:221,32.24006271,-62.20238495,-0.044777863
6/3/2022,17:34:45:223,31.97139359,-62.19018555,-0.268667161
6/3/2022,17:35:45:222,32.24006271,-60.69197464,-0.223889321
6/3/2022,17:36:45:222,32.73261642,-61.86786652,0.134333581
6/3/2022,17:37:45:222,32.59828568,-62.2381897,0.044777863
6/3/2022,17:38:45:224,32.15050507,-61.87514496,-0.582112193
6/3/2022,17:39:45:224,32.15050507,-61.74044418,-0.044777863
6/3/2022,17:40:45:224,31.97139359,-61.54014206,-0.582112193
6/3/2022,17:41:45:225,32.28483963,-61.86545563,-0.134333581
6/3/2022,17:42:45:225,31.83706093,-62.04754257,-0.447778642
6/3/2022,17:43:45:225,32.37439346,-62.17524338,-0.492556483
6/3/2022,17:44:45:225,31.83706093,-61.30352783,0
6/3/2022,17:45:45:225,32.15050507,-60.90559769,-0.223889321
6/3/2022,17:46:45:225,31.47883797,-61.69609833,-0.134333581
6/3/2022,17:47:45:226,32.28483963,-60.52879715,0
6/3/2022,17:48:45:226,32.59828568,-62.08308792,-0.089555725
6/3/2022,17:49:45:226,31.70272636,-61.32833099,-0.268667161
6/3/2022,17:50:45:226,31.97139359,-61.43021393,-0.044777863
6/3/2022,17:51:45:226,31.83706093,-60.85026169,-0.044777863
6/3/2022,17:52:45:226,31.74750519,-60.87798691,-0.268667161
6/3/2022,17:53:45:226,32.06095123,-61.38703918,-0.179111451
6/3/2022,17:54:45:226,31.70272636,-60.39543915,-0.223889321
6/3/2022,17:55:29:851,172.260437,96.04156494,0.044777863
6/3/2022,17:55:29:901,597.3814697,247.5274963,-0.044777863
6/3/2022,17:55:29:951,1024.920532,469.6968994,-0.134333581
6/3/2022,17:55:30:002,1230.495728,461.2007446,0.044777863
6/3/2022,17:55:30:052,1278.273682,443.5202026,0.044777863
6/3/2022,17:55:30:102,1184.016235,354.2668762,-0.044777863
6/3/2022,17:55:30:152,1070.280518,343.0647278,-0.044777863
6/3/2022,17:55:30:202,987.6205444,315.351532,0
6/3/2022,17:55:30:252,936.4841919,292.0063477,-0.044777863
6/3/2022,17:55:30:302,907.7816162,273.5488892,-0.179111451
6/3/2022,17:55:30:352,892.6466675,261.9393005,-0.268667161
6/3/2022,17:55:30:402,884.362793,250.4411774,-0.268667161
6/3/2022,17:55:30:452,879.0342407,248.1563416,-0.089555725
6/3/2022,17:55:30:502,874.5116577,234.6907654,-0.044777863
6/3/2022,17:55:30:552,870.0786743,231.2411346,-0.134333581
6/3/2022,17:55:30:602,863.899292,226.0298767,-0.044777863
6/3/2022,17:55:30:652,855.7497559,228.3999176,-0.134333581
6/3/2022,17:55:30:702,843.2119141,221.6975861,-0.179111451
6/3/2022,17:55:30:752,825.1664429,221.5518951,-0.179111451
6/3/2022,17:55:30:802,797.583313,208.6938629,-0.134333581
6/3/2022,17:55:30:852,756.6115723,200.144165,-0.089555725
6/3/2022,17:55:30:902,688.7283325,200.5473022,-0.089555725
6/3/2022,17:55:30:952,584.4854126,245.4084473,0.044777863
6/3/2022,17:55:31:002,471.9586792,279.3859863,0
6/3/2022,17:55:31:052,379.2684937,261.8692017,0.089555725
6/3/2022,17:55:31:102,312.4151611,237.4660797,0.179111451
6/3/2022,17:55:31:152,267.6820679,206.4538879,0.179111451
6/3/2022,17:55:31:202,238.4421234,176.5433044,0.179111451
6/3/2022,17:55:31:252,219.680191,152.3946838,0.089555725
6/3/2022,17:55:31:303,207.5453949,134.5299377,-0.089555725
6/3/2022,17:55:31:353,199.1271515,124.3163834,-0.134333581
6/3/2022,17:55:31:403,193.6642609,118.2808762,0.134333581
6/3/2022,17:55:31:453,189.7685852,113.6614075,0.313445032
6/3/2022,17:55:31:503,187.2610168,112.9192963,0.223889321
6/3/2022,17:55:31:553,185.0669098,110.4991989,0.134333581
6/3/2022,17:55:31:603,183.5444641,112.7011719,0.223889321
6/3/2022,17:55:31:653,182.1563416,110.6076355,0.313445032
6/3/2022,17:55:31:703,181.2160034,112.2344818,0.179111451
6/3/2022,17:55:31:753,180.230896,109.8250427,0.089555725
6/3/2022,17:55:31:803,179.6935577,112.4226151,0.268667161
6/3/2022,17:55:31:853,179.0666656,116.3748093,0.179111451
6/3/2022,17:55:31:903,178.5293427,112.8889771,0.268667161
6/3/2022,17:55:31:953,178.1263428,115.0075531,0.358222902
6/3/2022,17:55:32:003,177.9920044,111.2131195,0.313445032
6/3/2022,17:55:32:053,177.6785583,107.5951614,0.358222902
6/3/2022,17:55:32:103,177.4994507,105.541153,0.179111451
6/3/2022,17:55:32:153,177.2755585,106.8482437,0.134333581
6/3/2022,17:55:32:203,177.0964508,106.3861313,0.134333581
6/3/2022,17:55:32:253,176.7382202,105.7321091,0
6/3/2022,17:55:32:303,176.6934509,109.6674194,-0.179111451
6/3/2022,17:55:32:353,176.6486664,110.0005341,-0.268667161
6/3/2022,17:55:32:403,176.6934509,110.159729,-0.313445032
6/3/2022,17:55:32:453,176.5591125,111.6573563,-0.268667161
6/3/2022,17:55:32:503,176.5591125,111.5282059,-0.134333581
6/3/2022,17:55:32:553,176.4695587,111.5385437,0.044777863
6/3/2022,17:55:32:603,176.2008972,110.2694931,0.044777863
6/3/2022,17:55:32:653,176.514328,114.3958054,0
6/3/2022,17:55:32:703,176.5591125,112.8470993,-0.179111451
6/3/2022,17:55:32:753,176.6934509,112.2271118,-0.447778642
6/3/2022,17:55:32:803,176.514328,105.6161652,-0.447778642
6/3/2022,17:55:32:853,176.6486664,104.7923355,-0.268667161
6/3/2022,17:56:32:853,185.0669098,113.2632828,0.089555725
6/3/2022,17:57:32:853,179.201004,110.4233627,0.044777863
6/3/2022,17:58:32:853,177.7233429,110.8413391,0.044777863
6/3/2022,17:59:32:854,178.1263428,110.1370697,-0.358222902
6/3/2022,18:00:32:646,175.7978821,110.9570847,-0.358222902
6/3/2022,18:01:32:646,173.9619904,115.0168839,0.179111451
6/3/2022,18:02:32:648,172.9320984,109.015358,0.044777863
6/3/2022,18:03:32:649,170.603653,98.93875885,0.134333581
6/3/2022,18:04:32:650,170.7379913,105.1850433,0.223889321
6/3/2022,18:05:32:651,170.6932068,108.3637085,-0.179111451
6/3/2022,18:06:32:651,171.1857758,107.4059982,-0.223889321
6/3/2022,18:07:32:651,171.2753296,103.2678375,-0.044777863
6/3/2022,18:08:32:652,171.4544373,104.6704407,0.044777863
6/3/2022,18:09:32:653,170.2454376,104.3756561,-0.403000772
6/3/2022,18:10:32:654,169.0812073,101.8500061,-0.313445032
6/3/2022,18:11:32:655,167.4244232,111.7307968,-0.358222902
6/3/2022,18:12:32:655,165.6780853,102.6376266,-0.134333581
6/3/2022,18:13:32:655,163.5287476,110.350029,-0.089555725
6/3/2022,18:14:32:655,162.6779785,111.7074356,-0.223889321
6/3/2022,18:15:32:655,160.57341,109.6917343,-0.179111451
6/3/2022,18:16:32:655,159.0957489,103.9806213,-0.044777863
6/3/2022,18:17:32:656,158.4240723,102.8998795,0.044777863
6/3/2022,18:18:32:656,156.9911804,106.797142,-0.179111451
6/3/2022,18:19:32:656,157.035965,105.7335205,-0.447778642
6/3/2022,18:20:32:656,156.6329651,110.6392365,0.223889321
6/3/2022,18:21:32:656,154.0358429,105.5827026,0.179111451
6/3/2022,18:22:32:657,155.4687347,109.1263123,-0.313445032
6/3/2022,18:23:32:657,155.2000732,104.2636795,-0.134333581
6/3/2022,18:24:32:659,155.0657349,109.7282944,0.268667161
6/3/2022,18:25:32:660,154.7970734,110.1904831,-0.223889321
6/3/2022,18:26:32:660,154.7522888,99.74291992,-0.492556483
6/3/2022,18:27:32:661,154.0358429,107.9752655,0.268667161
6/3/2022,18:28:32:662,153.3641815,106.6614685,-0.223889321
6/3/2022,18:29:32:663,152.6925049,106.721344,0.223889321
6/3/2022,18:30:32:663,151.976059,104.8360672,0.268667161
6/3/2022,18:31:32:664,151.6626282,101.5922089,0.179111451
6/3/2022,18:32:32:664,152.0208435,104.8094025,-0.134333581
6/3/2022,18:33:32:664,151.7073975,106.9956665,-0.134333581
6/3/2022,18:34:32:664,152.5581818,107.4957504,-0.268667161
6/3/2022,18:35:32:664,152.0208435,106.2921906,0.134333581
6/3/2022,18:36:32:666,151.7073975,110.1715546,-0.313445032
6/3/2022,18:37:32:666,151.7969513,114.1946106,-0.179111451
6/3/2022,18:38:32:667,151.0805054,111.3327026,-0.447778642
6/3/2022,18:39:32:667,150.72229,112.2343216,-0.044777863
6/3/2022,18:40:32:667,150.4536133,112.4371872,-0.403000772
6/3/2022,18:41:32:670,150.1401672,103.7866669,0
6/3/2022,18:41:38:030,48.49442673,-106.4911652,-0.179111451
6/3/2022,18:41:38:080,41.01652145,-92.07482147,-0.179111451
6/3/2022,18:41:38:131,37.07606888,-81.01526642,-0.089555725
6/3/2022,18:41:38:180,34.92673111,-73.58639526,-0.089555725
6/3/2022,18:41:38:230,33.67295456,-68.38856506,-0.089555725
6/3/2022,18:41:38:281,32.73261642,-64.76817322,-0.134333581
6/3/2022,18:41:38:331,32.41917419,-61.99917603,-0.134333581
6/3/2022,18:41:38:381,32.41917419,-62.59836197,-0.044777863
6/3/2022,18:41:38:432,32.32961655,-61.93837738,-0.089555725
6/3/2022,18:41:38:483,32.24006271,-61.71839142,-0.089555725
6/3/2022,18:41:38:534,32.15050507,-61.61631775,-0.179111451
6/3/2022,18:41:38:585,32.06095123,-61.88227463,-0.358222902
6/3/2022,18:41:38:636,32.06095123,-61.67604065,-0.447778642
6/3/2022,18:41:38:687,32.10572815,-61.87852097,-0.358222902
6/3/2022,18:41:38:740,32.15050507,-61.4526062,-0.313445032
6/3/2022,18:41:38:791,32.32961655,-62.50181961,-0.403000772
6/3/2022,18:41:38:841,32.19528198,-62.1423111,-0.134333581
6/3/2022,18:41:38:892,32.24006271,-61.59711838,-0.044777863
6/3/2022,18:41:38:943,32.50872803,-62.66802597,0.089555725
6/3/2022,18:41:38:994,32.32961655,-61.81434631,0.134333581
6/3/2022,18:41:39:045,32.06095123,-62.03680038,0.268667161
6/3/2022,18:41:39:096,31.97139359,-61.64030838,0.134333581
6/3/2022,18:41:39:147,32.15050507,-61.62353897,-0.044777863
6/3/2022,18:41:39:200,32.19528198,-62.27761841,0.089555725
6/3/2022,18:41:39:250,32.15050507,-61.40266418,0.044777863
6/3/2022,18:41:39:300,32.15050507,-61.49477768,-0.044777863
6/3/2022,18:41:39:351,32.0161705,-61.83634186,-0.089555725
6/3/2022,18:41:39:401,32.0161705,-61.07696152,-0.044777863
6/3/2022,18:41:39:452,32.19528198,-62.02206802,0.044777863
6/3/2022,18:41:39:503,32.10572815,-62.01740265,0
6/3/2022,18:41:39:554,32.0161705,-62.5268898,-0.044777863
6/3/2022,18:41:39:605,31.88183784,-61.87463379,-0.134333581
6/3/2022,18:41:39:656,32.15050507,-61.74326324,-0.313445032
6/3/2022,18:41:39:707,32.28483963,-62.22006989,-0.223889321
6/3/2022,18:41:39:760,32.41917419,-61.92912674,0.044777863
6/3/2022,18:41:39:811,32.59828568,-61.32984543,0.179111451
6/3/2022,18:41:39:862,32.55350494,-61.96261597,-0.044777863
6/3/2022,18:41:39:913,32.37439346,-61.30134583,-0.044777863
