Date,Time (UTC),Active Power L1 (W)
6/3/2022,14:36:42:250,14.66293526
6/3/2022,14:36:42:300,14.47263718
6/3/2022,14:36:42:350,14.41666698
6/3/2022,14:36:42:400,14.46393013
6/3/2022,14:36:42:450,14.57462692
6/3/2022,14:36:42:500,14.60447788
6/3/2022,14:36:42:550,14.6243782
6/3/2022,14:36:42:600,14.66666698
6/3/2022,14:36:42:650,14.75
6/3/2022,14:36:42:700,14.83955193
6/3/2022,14:36:42:750,14.81716442
6/3/2022,14:36:42:800,14.70149231
6/3/2022,14:36:42:850,14.66044807
6/3/2022,14:36:42:900,14.61940289
6/3/2022,14:36:42:950,14.75621891
6/3/2022,14:36:43:000,14.72388077
6/3/2022,14:36:43:050,14.6878109
6/3/2022,14:36:43:100,14.54975128
6/3/2022,14:36:43:150,14.42164135
6/3/2022,14:36:43:200,14.46144295
6/3/2022,14:36:43:250,14.37935352
6/3/2022,14:36:43:300,14.56592083
6/3/2022,14:36:43:350,14.55223846
6/3/2022,14:36:43:400,14.65298462
6/3/2022,14:36:43:450,14.63557243
6/3/2022,14:36:43:500,14.59328365
6/3/2022,14:36:43:550,14.68283558
6/3/2022,14:36:43:600,14.69154263
6/3/2022,14:36:43:650,14.91044807
6/3/2022,14:36:43:700,14.8121891
6/3/2022,14:36:43:750,14.79975128
6/3/2022,14:36:43:800,14.62686539
6/3/2022,14:36:43:850,14.53482628
6/3/2022,14:36:43:900,14.58457756
6/3/2022,14:36:43:950,14.58208942
6/3/2022,14:36:44:000,14.71890545
6/3/2022,14:36:44:050,14.44154263
6/3/2022,14:36:44:100,14.44651699
6/3/2022,14:36:44:150,14.27985096
6/3/2022,14:36:44:200,14.47512436
6/3/2022,14:36:44:250,14.58208942
6/3/2022,14:36:44:300,14.69402981
6/3/2022,14:36:44:350,14.77114391
6/3/2022,14:36:44:400,14.7027359
6/3/2022,14:36:44:450,14.7027359
6/3/2022,14:36:44:500,14.69402981
6/3/2022,14:36:44:550,14.65422916
6/3/2022,14:36:44:600,14.71268654
6/3/2022,14:36:44:650,14.68407917
6/3/2022,14:36:44:700,14.71766186
6/3/2022,14:36:44:750,14.57711411
6/3/2022,14:36:44:800,14.52985096
6/3/2022,14:36:44:850,14.39676571
6/3/2022,14:37:44:850,14.3594532
6/3/2022,14:38:44:850,14.1330843
6/3/2022,14:39:44:850,14.35572147
6/3/2022,14:40:44:850,14.3905468
6/3/2022,14:41:44:850,14.17537308
6/3/2022,14:42:44:850,14.54228878
6/3/2022,14:43:44:850,14.27736282
6/3/2022,14:44:44:850,14.47761154
6/3/2022,14:45:44:850,14.3756218
6/3/2022,14:46:44:850,14.13184071
6/3/2022,14:47:44:850,14.49004936
6/3/2022,14:48:44:850,14.43905449
6/3/2022,14:49:44:850,14.59950256
6/3/2022,14:50:44:850,14.37686539
6/3/2022,14:51:44:850,14.33830833
6/3/2022,14:52:44:850,14.33084583
6/3/2022,14:53:44:850,14.49004936
6/3/2022,14:54:44:850,14.51990032
6/3/2022,14:55:44:850,14.47761154
6/3/2022,14:56:44:850,14.60572147
6/3/2022,14:57:44:851,14.50124359
6/3/2022,14:58:44:850,14.44029808
6/3/2022,14:59:44:850,14.35447788
6/3/2022,15:00:44:850,14.52860737
6/3/2022,15:01:44:850,14.36567211
6/3/2022,15:02:44:850,14.47388077
6/3/2022,15:03:44:850,14.28980064
6/3/2022,15:04:44:850,14.44776154
6/3/2022,15:05:44:850,14.47636795
6/3/2022,15:06:44:850,14.3669157
6/3/2022,15:07:44:850,14.11815929
6/3/2022,15:08:44:850,14.37064648
6/3/2022,15:09:44:850,14.12313461
6/3/2022,15:10:44:850,14.52238846
6/3/2022,15:11:34:568,171.4912872
6/3/2022,15:11:34:618,995.9676514
6/3/2022,15:11:34:668,1384.024902
6/3/2022,15:11:34:718,1438.789795
6/3/2022,15:11:34:768,1357.62439
6/3/2022,15:11:34:818,1104.993774
6/3/2022,15:11:34:868,896.4974976
6/3/2022,15:11:34:918,834.3134155
6/3/2022,15:11:34:968,826.657959
6/3/2022,15:11:35:018,825.1044922
6/3/2022,15:11:35:068,821.7064819
6/3/2022,15:11:35:118,819.6989746
6/3/2022,15:11:35:168,824.7686768
6/3/2022,15:11:35:218,824.3010254
6/3/2022,15:11:35:268,820.9589844
6/3/2022,15:11:35:318,814.4266357
6/3/2022,15:11:35:368,805.9863281
6/3/2022,15:11:35:419,794.2686768
6/3/2022,15:11:35:468,778.2872925
6/3/2022,15:11:35:518,753.4589844
6/3/2022,15:11:35:568,716.8793335
6/3/2022,15:11:35:618,660.1729126
6/3/2022,15:11:35:668,565.083313
6/3/2022,15:11:35:718,422.1218872
6/3/2022,15:11:35:768,298.8718872
6/3/2022,15:11:35:818,234.8806
6/3/2022,15:11:35:868,204.027359
6/3/2022,15:11:35:918,189.3358154
6/3/2022,15:11:35:968,179.8582153
6/3/2022,15:11:36:018,173.8756256
6/3/2022,15:11:36:068,169.0995026
6/3/2022,15:11:36:118,165.9004974
6/3/2022,15:11:36:168,163.0858154
6/3/2022,15:11:36:218,161.4291077
6/3/2022,15:11:36:268,159.4154205
6/3/2022,15:11:36:318,158.3569641
6/3/2022,15:11:36:368,157.0049744
6/3/2022,15:11:36:418,156.0522461
6/3/2022,15:11:36:468,155.2947693
6/3/2022,15:11:36:518,154.7698975
6/3/2022,15:11:36:568,154.6629333
6/3/2022,15:11:36:618,154.5286102
6/3/2022,15:11:36:668,154.1405487
6/3/2022,15:11:36:718,153.8880615
6/3/2022,15:11:36:768,153.7960205
6/3/2022,15:11:36:818,153.2897949
6/3/2022,15:11:36:868,153.6878052
6/3/2022,15:11:36:918,153.4639282
6/3/2022,15:11:36:968,153.8271179
6/3/2022,15:11:37:018,153.3097076
6/3/2022,15:11:37:068,153.6119385
6/3/2022,15:11:37:118,153.1778564
6/3/2022,15:11:37:168,153.0099487
6/3/2022,15:11:37:218,153.0074615
6/3/2022,15:11:37:268,152.9975128
6/3/2022,15:11:37:318,153.0497437
6/3/2022,15:11:37:368,152.9502563
6/3/2022,15:11:37:418,152.7313385
6/3/2022,15:11:37:468,152.6641846
6/3/2022,15:11:37:518,152.4278564
6/3/2022,15:11:37:568,152.5211487
6/3/2022,15:12:37:568,163.0074615
6/3/2022,15:13:37:568,155.3955231
6/3/2022,15:14:37:568,153.4713898
6/3/2022,15:15:37:568,153.6616974
6/3/2022,15:16:37:568,152.1616974
6/3/2022,15:17:37:568,150.3569641
6/3/2022,15:18:37:568,148.3072205
6/3/2022,15:19:37:568,146.3594513
6/3/2022,15:20:37:568,145.2151794
6/3/2022,15:21:37:568,145.0112
6/3/2022,15:22:37:568,145.0447693
6/3/2022,15:23:37:568,145.1007538
6/3/2022,15:24:37:568,144.1554718
6/3/2022,15:25:37:568,144.5310974
6/3/2022,15:26:37:568,144.3768616
6/3/2022,15:27:37:568,144.8619385
6/3/2022,15:28:37:568,143.7935333
6/3/2022,15:29:37:568,142.0112
6/3/2022,15:30:37:568,141.1616974
6/3/2022,15:31:37:568,139.1455231
6/3/2022,15:32:37:568,137.3482513
6/3/2022,15:33:37:568,136.5012512
6/3/2022,15:34:37:568,135.3495026
6/3/2022,15:35:37:568,135.1728821
6/3/2022,15:36:37:568,134.156723
6/3/2022,15:37:37:568,133.7437744
6/3/2022,15:38:37:568,133.0485077
6/3/2022,15:39:37:568,132.9203949
6/3/2022,15:40:37:568,132.4365692
6/3/2022,15:41:37:568,132.6330872
6/3/2022,15:42:37:568,131.7338257
6/3/2022,15:43:37:568,130.564682
6/3/2022,15:44:37:568,130.5945282
6/3/2022,15:45:37:568,130.288559
6/3/2022,15:46:37:568,129.0310974
6/3/2022,15:47:37:568,128.5087128
6/3/2022,15:48:37:568,128.7562256
6/3/2022,15:49:37:568,127.8582077
6/3/2022,15:50:37:568,128.0820923
6/3/2022,15:51:37:568,128.064682
6/3/2022,15:52:37:568,127.5957718
6/3/2022,15:53:37:568,127.1069641
6/3/2022,15:54:37:568,127.0273666
6/3/2022,15:55:37:568,126.907959
6/3/2022,15:56:37:568,126.7276154
6/3/2022,15:57:37:568,126.6069641
6/3/2022,15:58:37:568,126.6318436
6/3/2022,15:59:34:896,24.91417885
6/3/2022,15:59:34:946,16.72014999
6/3/2022,15:59:34:996,15.10447788
6/3/2022,15:59:35:046,14.9378109
6/3/2022,15:59:35:096,14.75497532
6/3/2022,15:59:35:146,14.67661667
6/3/2022,15:59:35:196,14.735075
6/3/2022,15:59:35:246,14.71766186
6/3/2022,15:59:35:296,14.8208952
6/3/2022,15:59:35:346,14.6243782
6/3/2022,15:59:35:396,14.81343269
6/3/2022,15:59:35:446,14.64427853
6/3/2022,15:59:35:496,14.71517372
6/3/2022,15:59:35:546,14.66915417
6/3/2022,15:59:35:596,14.74502468
6/3/2022,15:59:35:646,14.93407917
6/3/2022,15:59:35:696,14.99378109
6/3/2022,15:59:35:746,15.09452724
6/3/2022,15:59:35:796,14.84079647
6/3/2022,15:59:35:846,14.87935352
6/3/2022,15:59:35:896,14.81716442
6/3/2022,15:59:35:946,14.87810898
6/3/2022,15:59:35:996,14.91791058
6/3/2022,15:59:36:046,14.79975128
6/3/2022,15:59:36:096,14.76616955
6/3/2022,15:59:36:146,14.48631859
6/3/2022,15:59:36:196,14.68532372
6/3/2022,15:59:36:246,14.79228878
6/3/2022,15:59:36:296,14.85820866
6/3/2022,15:59:36:346,14.94651699
6/3/2022,15:59:36:396,14.90795994
6/3/2022,15:59:36:446,14.90547276
6/3/2022,15:59:36:496,14.80348301
6/3/2022,15:59:36:546,14.94029808
6/3/2022,15:59:36:596,14.81840801
6/3/2022,15:59:36:646,14.98880577
6/3/2022,15:59:36:696,14.97512436
6/3/2022,15:59:36:746,14.93407917
6/3/2022,15:59:36:796,14.79975128
6/3/2022,15:59:36:846,14.68407917
6/3/2022,15:59:36:896,14.60572147
6/3/2022,15:59:36:946,14.67786026
6/3/2022,15:59:36:996,14.6878109
6/3/2022,15:59:37:046,14.77363205
6/3/2022,15:59:37:096,14.63059711
6/3/2022,15:59:37:146,14.69651699
6/3/2022,15:59:37:196,14.63557243
6/3/2022,15:59:37:246,14.72885609
6/3/2022,15:59:37:296,14.81840801
6/3/2022,15:59:37:346,14.8830843
6/3/2022,15:59:37:396,15.0696516
6/3/2022,15:59:37:446,14.94776154
6/3/2022,15:59:37:496,14.84452724
6/3/2022,15:59:37:546,14.65920353
6/3/2022,15:59:37:596,14.65920353
6/3/2022,15:59:37:646,14.70771122
6/3/2022,15:59:37:696,14.67537308
6/3/2022,15:59:37:746,14.84701538
6/3/2022,15:59:37:796,14.63432789
6/3/2022,15:59:37:846,14.69154263
6/3/2022,15:59:37:896,14.46890545
6/3/2022,16:00:37:896,14.90422916
6/3/2022,16:01:37:896,14.6878109
6/3/2022,16:02:37:896,14.82711411
6/3/2022,16:03:37:896,14.91666698
6/3/2022,16:04:37:896,14.80845737
6/3/2022,16:05:37:896,14.59701538
6/3/2022,16:06:37:896,14.4925375
6/3/2022,16:07:37:896,14.74751282
6/3/2022,16:08:37:896,14.82587051
6/3/2022,16:09:37:896,14.7574625
6/3/2022,16:10:37:896,14.88432789
6/3/2022,16:11:37:896,14.64552212
6/3/2022,16:12:37:896,14.65795994
6/3/2022,16:13:37:896,14.90174103
6/3/2022,16:14:37:896,14.59204006
6/3/2022,16:15:37:896,14.89427853
6/3/2022,16:16:37:896,14.99378109
6/3/2022,16:17:37:896,14.97139263
6/3/2022,16:18:37:896,14.85198975
6/3/2022,16:19:37:896,14.41915417
6/3/2022,16:20:37:896,14.38184071
6/3/2022,16:21:37:896,14.91044807
6/3/2022,16:22:37:896,14.80721378
6/3/2022,16:23:37:896,14.66417885
6/3/2022,16:24:37:896,14.7027359
6/3/2022,16:25:37:896,14.44402981
6/3/2022,16:26:37:896,14.53731346
6/3/2022,16:27:37:896,14.69154263
6/3/2022,16:28:37:896,14.63184071
6/3/2022,16:29:37:896,14.51990032
6/3/2022,16:30:37:896,14.75497532
6/3/2022,16:31:37:896,14.54975128
6/3/2022,16:32:37:896,14.82711411
6/3/2022,16:33:37:896,14.73880577
6/3/2022,16:34:11:467,178.4253693
6/3/2022,16:34:11:517,1031.456421
6/3/2022,16:34:11:567,1435.744995
6/3/2022,16:34:11:617,1490.0448
6/3/2022,16:34:11:667,1391.077148
6/3/2022,16:34:11:717,1114.827148
6/3/2022,16:34:11:767,912.8432617
6/3/2022,16:34:11:817,859.1616821
6/3/2022,16:34:11:867,853.6206665
6/3/2022,16:34:11:917,853.8209229
6/3/2022,16:34:11:967,856.609436
6/3/2022,16:34:12:017,854.7400513
6/3/2022,16:34:12:067,853.6306152
6/3/2022,16:34:12:117,850.2114258
6/3/2022,16:34:12:167,846.8656616
6/3/2022,16:34:12:217,839.9863281
6/3/2022,16:34:12:267,829.5671387
6/3/2022,16:34:12:317,811.7661743
6/3/2022,16:34:12:367,786.7164307
6/3/2022,16:34:12:417,749.0908203
6/3/2022,16:34:12:467,692.7599487
6/3/2022,16:34:12:517,594.9315796
6/3/2022,16:34:12:567,440.7748718
6/3/2022,16:34:12:617,307.813446
6/3/2022,16:34:12:667,237.9813385
6/3/2022,16:34:12:717,206.8296051
6/3/2022,16:34:12:767,190.0796051
6/3/2022,16:34:12:817,181.1007538
6/3/2022,16:34:12:867,174.2350769
6/3/2022,16:34:12:917,170.0485077
6/3/2022,16:34:12:967,166.2686615
6/3/2022,16:34:13:017,164.1778564
6/3/2022,16:34:13:068,161.4888
6/3/2022,16:34:13:117,160.2674103
6/3/2022,16:34:13:168,158.2587128
6/3/2022,16:34:13:217,157.6741333
6/3/2022,16:34:13:267,156.6766205
6/3/2022,16:34:13:317,156.4975128
6/3/2022,16:34:13:367,155.815918
6/3/2022,16:34:13:417,155.5136871
6/3/2022,16:34:13:467,155.1194
6/3/2022,16:34:13:517,155.1666718
6/3/2022,16:34:13:568,154.7350769
6/3/2022,16:34:13:617,154.6492462
6/3/2022,16:34:13:667,154.4689026
6/3/2022,16:34:13:717,154.1243744
6/3/2022,16:34:13:767,154.0995026
6/3/2022,16:34:13:817,153.5796051
6/3/2022,16:34:13:867,154.1169128
6/3/2022,16:34:13:917,153.7574615
6/3/2022,16:34:13:967,153.9825897
6/3/2022,16:34:14:017,153.5223846
6/3/2022,16:34:14:067,153.6965179
6/3/2022,16:34:14:117,153.7873077
6/3/2022,16:34:14:167,153.8519897
6/3/2022,16:34:14:217,154.1119385
6/3/2022,16:34:14:267,154.2276154
6/3/2022,16:34:14:317,154.0012512
6/3/2022,16:34:14:367,153.7786102
6/3/2022,16:34:14:417,153.9689026
6/3/2022,16:34:14:467,154.1007538
6/3/2022,16:35:14:467,162.5186615
6/3/2022,16:36:14:467,152.3296051
6/3/2022,16:37:14:467,152.1517487
6/3/2022,16:38:14:467,152.4203949
6/3/2022,16:39:14:467,153.7723846
6/3/2022,16:40:14:467,153.8184052
6/3/2022,16:41:14:467,154.1380615
6/3/2022,16:42:14:467,153.8345795
6/3/2022,16:43:14:467,149.8756256
6/3/2022,16:44:14:467,146.4490051
6/3/2022,16:45:14:467,145.8059692
6/3/2022,16:46:14:467,146.907959
6/3/2022,16:47:14:467,146.722641
6/3/2022,16:48:14:467,148.1082153
6/3/2022,16:49:14:467,146.2139282
6/3/2022,16:50:14:467,142.1691589
6/3/2022,16:51:14:467,140.2612
6/3/2022,16:52:14:467,138.6592102
6/3/2022,16:53:14:467,137.277359
6/3/2022,16:54:14:467,136.4054718
6/3/2022,16:55:14:467,135.842041
6/3/2022,16:56:14:467,135.184082
6/3/2022,16:57:14:467,134.2860718
6/3/2022,16:58:14:467,134.1592102
6/3/2022,16:59:14:467,134
6/3/2022,17:00:14:467,133.853241
6/3/2022,17:01:14:467,133.0796051
6/3/2022,17:02:14:467,132.8009949
6/3/2022,17:03:14:467,132.3034821
6/3/2022,17:04:14:467,131.9912872
6/3/2022,17:05:14:467,131.7176666
6/3/2022,17:06:14:467,130.9278564
6/3/2022,17:07:14:467,130.7661743
6/3/2022,17:08:14:467,130.0472565
6/3/2022,17:09:14:467,129.6194
6/3/2022,17:10:14:467,129.3258667
6/3/2022,17:11:14:467,128.7475128
6/3/2022,17:12:14:467,128.0124359
6/3/2022,17:13:14:467,128.0995026
6/3/2022,17:14:14:467,127.8694
6/3/2022,17:15:14:467,127.8345795
6/3/2022,17:16:14:467,127.4950256
6/3/2022,17:17:14:467,127.8445282
6/3/2022,17:18:14:467,127.1815948
6/3/2022,17:19:14:467,126.9365692
6/3/2022,17:20:14:467,126.8843307
6/3/2022,17:20:44:178,25.0783577
6/3/2022,17:20:44:228,16.60323334
6/3/2022,17:20:44:278,15.12189102
6/3/2022,17:20:44:328,14.71393013
6/3/2022,17:20:44:378,14.70149231
6/3/2022,17:20:44:428,14.60572147
6/3/2022,17:20:44:478,14.75995064
6/3/2022,17:20:44:528,14.85447788
6/3/2022,17:20:44:578,14.8743782
6/3/2022,17:20:44:628,14.90920353
6/3/2022,17:20:44:678,14.79228878
6/3/2022,17:20:44:728,15.0472641
6/3/2022,17:20:44:778,15.01368141
6/3/2022,17:20:44:828,15.17412949
6/3/2022,17:20:44:878,15.03482628
6/3/2022,17:20:44:928,15.04975128
6/3/2022,17:20:44:978,14.86442757
6/3/2022,17:20:45:028,14.98880577
6/3/2022,17:20:45:078,14.99875641
6/3/2022,17:20:45:128,14.88681602
6/3/2022,17:20:45:178,14.78980064
6/3/2022,17:20:45:228,14.81840801
6/3/2022,17:20:45:278,14.78855705
6/3/2022,17:20:45:328,14.88805962
6/3/2022,17:20:45:378,14.90795994
6/3/2022,17:20:45:428,14.93656731
6/3/2022,17:20:45:478,14.80845737
6/3/2022,17:20:45:528,14.8905468
6/3/2022,17:20:45:578,14.91044807
6/3/2022,17:20:45:628,15.12810898
6/3/2022,17:20:45:678,15.1094532
6/3/2022,17:20:45:728,15.1169157
6/3/2022,17:20:45:778,15.02985096
6/3/2022,17:20:45:828,14.91915417
6/3/2022,17:20:45:878,14.84204006
6/3/2022,17:20:45:928,14.88059711
6/3/2022,17:20:45:978,14.87189102
6/3/2022,17:20:46:028,14.9452734
6/3/2022,17:20:46:078,14.70771122
6/3/2022,17:20:46:128,14.78731346
6/3/2022,17:20:46:178,14.60696507
6/3/2022,17:20:46:228,14.82587051
6/3/2022,17:20:46:278,14.85820866
6/3/2022,17:20:46:328,15.00373173
6/3/2022,17:20:46:378,15.03358173
6/3/2022,17:20:46:428,14.9925375
6/3/2022,17:20:46:478,15.1803484
6/3/2022,17:20:46:528,15.01990032
6/3/2022,17:20:46:578,15.13059711
6/3/2022,17:20:46:628,14.93532372
6/3/2022,17:20:46:678,14.9291048
6/3/2022,17:20:46:728,14.87313461
6/3/2022,17:20:46:778,14.85820866
6/3/2022,17:20:46:828,14.9527359
6/3/2022,17:20:46:878,14.82462692
6/3/2022,17:20:46:928,14.97636795
6/3/2022,17:20:46:978,14.70024872
6/3/2022,17:20:47:028,14.72014904
6/3/2022,17:20:47:078,14.65422916
6/3/2022,17:20:47:128,14.7972641
6/3/2022,17:20:47:178,14.93905449
6/3/2022,17:21:47:178,14.5547266
6/3/2022,17:22:47:178,14.68159199
6/3/2022,17:23:47:178,14.81467628
6/3/2022,17:24:47:178,14.75
6/3/2022,17:25:47:178,15.08333302
6/3/2022,17:26:47:178,14.73258686
6/3/2022,17:27:47:178,14.88805962
6/3/2022,17:28:47:178,15.01616955
6/3/2022,17:29:47:178,14.55845737
6/3/2022,17:30:47:178,14.80845737
6/3/2022,17:31:47:178,14.92288589
6/3/2022,17:32:47:178,15.00497532
6/3/2022,17:33:47:178,14.89303493
6/3/2022,17:34:47:178,14.97139263
6/3/2022,17:35:47:178,14.80970192
6/3/2022,17:36:47:178,14.95149231
6/3/2022,17:37:47:178,14.83830833
6/3/2022,17:38:47:178,14.61069679
6/3/2022,17:39:47:178,14.86567211
6/3/2022,17:40:47:178,14.51990032
6/3/2022,17:41:47:178,14.91417885
6/3/2022,17:42:47:178,14.78855705
6/3/2022,17:43:47:178,15.12064648
6/3/2022,17:44:47:179,14.46019936
6/3/2022,17:45:47:178,14.52238846
6/3/2022,17:46:47:178,14.57462692
6/3/2022,17:47:47:178,14.47761154
6/3/2022,17:48:47:178,14.47512436
6/3/2022,17:49:47:178,14.88059711
6/3/2022,17:50:47:178,14.6256218
6/3/2022,17:51:47:178,14.45522404
6/3/2022,17:52:47:178,14.52860737
6/3/2022,17:53:47:178,14.52860737
6/3/2022,17:54:47:178,14.514925
6/3/2022,17:55:32:065,327.1393127
6/3/2022,17:55:32:115,1142.317139
6/3/2022,17:55:32:165,1444.505005
6/3/2022,17:55:32:215,1467.241333
6/3/2022,17:55:32:265,1338.161743
6/3/2022,17:55:32:315,1112.190308
6/3/2022,17:55:32:365,887.7985229
6/3/2022,17:55:32:415,851.4315796
6/3/2022,17:55:32:465,844.6082153
6/3/2022,17:55:32:515,845.6119385
6/3/2022,17:55:32:565,848.8656616
6/3/2022,17:55:32:615,848.0161743
6/3/2022,17:55:32:665,847.7885742
6/3/2022,17:55:32:715,843.2064819
6/3/2022,17:55:32:765,838.9129639
6/3/2022,17:55:32:815,831.9378052
6/3/2022,17:55:32:865,822.8146973
6/3/2022,17:55:32:915,807.982605
6/3/2022,17:55:32:965,785.8980103
6/3/2022,17:55:33:015,752.065918
6/3/2022,17:55:33:065,702.7798462
6/3/2022,17:55:33:115,621.0136719
6/3/2022,17:55:33:165,483.7711487
6/3/2022,17:55:33:215,337.5895386
6/3/2022,17:55:33:265,252.2014923
6/3/2022,17:55:33:315,213.2164154
6/3/2022,17:55:33:365,193.7587128
6/3/2022,17:55:33:416,183.5509949
6/3/2022,17:55:33:465,176.1380615
6/3/2022,17:55:33:515,171.6293488
6/3/2022,17:55:33:565,167.5124359
6/3/2022,17:55:33:615,164.9651794
6/3/2022,17:55:33:665,162.3059692
6/3/2022,17:55:33:715,160.9875641
6/3/2022,17:55:33:765,159.1716461
6/3/2022,17:55:33:815,158.3942719
6/3/2022,17:55:33:865,156.7524872
6/3/2022,17:55:33:915,156.4589539
6/3/2022,17:55:33:965,155.5833282
6/3/2022,17:55:34:015,155.3582153
6/3/2022,17:55:34:065,155.2189026
6/3/2022,17:55:34:115,154.7325897
6/3/2022,17:55:34:165,154.7612
6/3/2022,17:55:34:215,154.1766205
6/3/2022,17:55:34:265,154.2612
6/3/2022,17:55:34:315,153.9328308
6/3/2022,17:55:34:365,154.0957642
6/3/2022,17:55:34:415,153.5559692
6/3/2022,17:55:34:465,153.5049744
6/3/2022,17:55:34:515,153.4788513
6/3/2022,17:55:34:565,153.4042358
6/3/2022,17:55:34:615,153.0957642
6/3/2022,17:55:34:665,152.9514923
6/3/2022,17:55:34:715,152.9664154
6/3/2022,17:55:34:765,153.0945282
6/3/2022,17:55:34:815,153.1330872
6/3/2022,17:55:34:865,153.2176666
6/3/2022,17:55:34:915,153.1492462
6/3/2022,17:55:34:965,153.2437744
6/3/2022,17:55:35:015,153.0012512
6/3/2022,17:55:35:065,153.0062256
6/3/2022,17:56:35:065,162.3109436
6/3/2022,17:57:35:065,155.6629333
6/3/2022,17:58:35:065,154.1990051
6/3/2022,17:59:35:066,154.2388
6/3/2022,18:00:35:065,151.896759
6/3/2022,18:01:35:065,150.1144257
6/3/2022,18:02:35:065,148.8917847
6/3/2022,18:03:35:065,147.9390564
6/3/2022,18:04:35:065,147.7189026
6/3/2022,18:05:35:065,147.2736359
6/3/2022,18:06:35:065,147.3395538
6/3/2022,18:07:35:065,147.7189026
6/3/2022,18:08:35:065,148.2425385
6/3/2022,18:09:35:065,146.5422821
6/3/2022,18:10:35:065,145.461441
6/3/2022,18:11:35:065,144.1654205
6/3/2022,18:12:35:065,142.6940308
6/3/2022,18:13:35:065,140.6082153
6/3/2022,18:14:35:065,139.1392975
6/3/2022,18:15:35:065,137.2412872
6/3/2022,18:16:35:065,135.6616974
6/3/2022,18:17:35:065,135.4552307
6/3/2022,18:18:35:065,134.1766205
6/3/2022,18:19:35:065,133.9116974
6/3/2022,18:20:35:065,133.0460205
6/3/2022,18:21:35:065,132.7524872
6/3/2022,18:22:35:065,132.3806
6/3/2022,18:23:35:065,132.0286102
6/3/2022,18:24:35:065,132.1890564
6/3/2022,18:25:35:065,131.3358154
6/3/2022,18:26:35:065,131.2723846
6/3/2022,18:27:35:065,131.0223846
6/3/2022,18:28:35:065,130.1343231
6/3/2022,18:29:35:065,128.9788513
6/3/2022,18:30:35:065,128.5497437
6/3/2022,18:31:35:065,128.9328308
6/3/2022,18:32:35:065,128.9415436
6/3/2022,18:33:35:065,128.4850769
6/3/2022,18:34:35:065,128.5883026
6/3/2022,18:35:35:065,128.8930359
6/3/2022,18:36:35:065,128.6019897
6/3/2022,18:37:35:065,128.4527435
6/3/2022,18:38:35:065,127.3569641
6/3/2022,18:39:35:066,126.7475128
6/3/2022,18:40:35:065,126.7748718
6/3/2022,18:41:35:065,126.7810974
6/3/2022,18:41:40:551,25.00124359
6/3/2022,18:41:40:601,16.77363205
6/3/2022,18:41:40:651,15.15174103
6/3/2022,18:41:40:702,15.08084583
6/3/2022,18:41:40:751,14.94776154
6/3/2022,18:41:40:801,14.88059711
6/3/2022,18:41:40:851,14.82462692
6/3/2022,18:41:40:901,14.84950256
6/3/2022,18:41:40:951,14.82835865
6/3/2022,18:41:41:002,14.63059711
6/3/2022,18:41:41:051,14.52985096
6/3/2022,18:41:41:101,14.63432789
6/3/2022,18:41:41:151,14.72512436
6/3/2022,18:41:41:201,14.77985096
6/3/2022,18:41:41:251,14.8208952
6/3/2022,18:41:41:301,14.83582115
6/3/2022,18:41:41:351,14.92786026
6/3/2022,18:41:41:401,15.06094551
6/3/2022,18:41:41:451,15.10323429
6/3/2022,18:41:41:501,14.9925375
6/3/2022,18:41:41:551,15.03109455
6/3/2022,18:41:41:601,15.05597019
6/3/2022,18:41:41:651,15.07462692
6/3/2022,18:41:41:701,14.91293526
6/3/2022,18:41:41:751,14.75
6/3/2022,18:41:41:801,14.71019936
6/3/2022,18:41:41:851,14.70895481
